2026-07-09T17:21:59Z model=claude-haiku-4-5 input_tokens=25130 output_tokens=303 note=extract_filing_revenue doc_id=8
2026-07-09T17:29:33Z model=claude-haiku-4-5 input_tokens=31282 output_tokens=230 note=extract_filing_revenue doc_id=43
2026-07-09T17:29:41Z model=claude-haiku-4-5 input_tokens=30525 output_tokens=243 note=extract_filing_revenue doc_id=44
2026-07-09T17:29:48Z model=claude-haiku-4-5 input_tokens=30807 output_tokens=243 note=extract_filing_revenue doc_id=45
2026-07-09T17:29:54Z model=claude-haiku-4-5 input_tokens=30774 output_tokens=239 note=extract_filing_revenue doc_id=46
2026-07-09T17:29:59Z model=claude-haiku-4-5 input_tokens=29090 output_tokens=220 note=extract_filing_revenue doc_id=47
2026-07-09T17:30:08Z model=claude-haiku-4-5 input_tokens=29167 output_tokens=271 note=extract_filing_revenue doc_id=48
2026-07-09T17:30:15Z model=claude-haiku-4-5 input_tokens=29544 output_tokens=228 note=extract_filing_revenue doc_id=49
2026-07-09T17:30:21Z model=claude-haiku-4-5 input_tokens=27883 output_tokens=199 note=extract_filing_revenue doc_id=50
2026-07-09T17:30:30Z model=claude-haiku-4-5 input_tokens=30721 output_tokens=337 note=extract_filing_revenue doc_id=51
2026-07-09T17:30:36Z model=claude-haiku-4-5 input_tokens=28051 output_tokens=266 note=extract_filing_revenue doc_id=52
2026-07-09T17:30:44Z model=claude-haiku-4-5 input_tokens=30329 output_tokens=355 note=extract_filing_revenue doc_id=53
2026-07-09T17:30:51Z model=claude-haiku-4-5 input_tokens=36317 output_tokens=254 note=extract_filing_revenue doc_id=54
2026-07-09T17:31:07Z model=claude-haiku-4-5 input_tokens=37127 output_tokens=273 note=extract_filing_revenue doc_id=55
2026-07-09T17:31:15Z model=claude-haiku-4-5 input_tokens=38814 output_tokens=191 note=extract_filing_revenue doc_id=56
2026-07-09T17:31:23Z model=claude-haiku-4-5 input_tokens=39635 output_tokens=228 note=extract_filing_revenue doc_id=57
2026-07-09T17:31:30Z model=claude-haiku-4-5 input_tokens=37046 output_tokens=236 note=extract_filing_revenue doc_id=58
2026-07-09T17:31:35Z model=claude-haiku-4-5 input_tokens=37217 output_tokens=236 note=extract_filing_revenue doc_id=59
2026-07-09T17:31:43Z model=claude-haiku-4-5 input_tokens=36751 output_tokens=311 note=extract_filing_revenue doc_id=60
2026-07-09T17:31:52Z model=claude-haiku-4-5 input_tokens=34529 output_tokens=233 note=extract_filing_revenue doc_id=61
2026-07-09T17:32:02Z model=claude-haiku-4-5 input_tokens=37017 output_tokens=258 note=extract_filing_revenue doc_id=62
2026-07-09T17:32:09Z model=claude-haiku-4-5 input_tokens=32972 output_tokens=229 note=extract_filing_revenue doc_id=63
2026-07-09T17:32:16Z model=claude-haiku-4-5 input_tokens=33117 output_tokens=288 note=extract_filing_revenue doc_id=64
2026-07-09T17:34:38Z model=claude-haiku-4-5 input_tokens=34390 output_tokens=89 note=extract_earnings_region doc_id=1
2026-07-09T17:46:58Z model=claude-haiku-4-5 input_tokens=5118 output_tokens=615 note=translate_classify_policy n=11
2026-07-09T17:48:25Z model=claude-sonnet-5 input_tokens=2062 output_tokens=3148 note=red_team
2026-07-09T18:02:57Z model=claude-haiku-4-5 input_tokens=1039568 output_tokens=3613 note=extract_cumulative_revenue n=48
2026-07-09T18:05:49Z model=claude-sonnet-5 input_tokens=2189 output_tokens=1745 note=red_team
2026-07-10T22:35:34Z model=claude-haiku-4-5 input_tokens=23140 output_tokens=188 note=extract_filing_revenue doc_id=128
2026-07-10T22:36:00Z model=claude-haiku-4-5 input_tokens=5118 output_tokens=609 note=translate_classify_policy n=11
2026-07-11T04:14:26Z model=claude-haiku-4-5 input_tokens=413023 output_tokens=2727 note=extract_segment_revenue n=18
2026-07-11T22:58:18Z model=claude-haiku-4-5 input_tokens=5118 output_tokens=593 note=translate_classify_policy n=11
2026-07-12T06:58:37Z model=claude-haiku-4-5 input_tokens=22593 output_tokens=144 note=extract_segment_revenue n=1
2026-07-12T06:59:49Z model=claude-haiku-4-5 input_tokens=113731 output_tokens=663 note=extract_segment_revenue n=5
2026-07-13T14:35:51Z model=claude-haiku-4-5 input_tokens=401599 output_tokens=2291 note=extract_domestic_share n=18
2026-07-13T15:23:45Z model=claude-haiku-4-5 input_tokens=110337 output_tokens=2014 note=extract_vendor_china n=18
2026-07-13T16:21:56Z model=claude-haiku-4-5 input_tokens=35778 output_tokens=298 note=extract_vendor_china n=3
2026-07-13T16:27:21Z model=claude-haiku-4-5 input_tokens=34460 output_tokens=309 note=extract_vendor_china n=3
2026-07-13T23:03:58Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=277 note=extract_filing_revenue doc_id=142
2026-07-13T23:04:02Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=216 note=extract_filing_revenue doc_id=143
2026-07-13T23:04:06Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=229 note=extract_filing_revenue doc_id=144
2026-07-13T23:04:10Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=279 note=extract_filing_revenue doc_id=150
2026-07-13T23:04:14Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=184 note=extract_filing_revenue doc_id=151
2026-07-13T23:04:19Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=309 note=extract_filing_revenue doc_id=152
2026-07-13T23:04:24Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=250 note=extract_filing_revenue doc_id=153
2026-07-13T23:04:28Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=273 note=extract_filing_revenue doc_id=154
2026-07-13T23:04:33Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=214 note=extract_filing_revenue doc_id=155
2026-07-13T23:04:36Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=77 note=extract_filing_revenue doc_id=157
2026-07-13T23:04:40Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=304 note=extract_filing_revenue doc_id=158
2026-07-13T23:04:46Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=263 note=extract_filing_revenue doc_id=159
2026-07-13T23:04:51Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=291 note=extract_filing_revenue doc_id=160
2026-07-13T23:04:54Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=239 note=extract_filing_revenue doc_id=161
2026-07-13T23:04:59Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=322 note=extract_filing_revenue doc_id=162
2026-07-13T23:05:03Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=253 note=extract_filing_revenue doc_id=163
2026-07-13T23:05:10Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=399 note=extract_filing_revenue doc_id=164
2026-07-13T23:05:13Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=256 note=extract_filing_revenue doc_id=165
2026-07-13T23:05:20Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=180 note=extract_vendor_china n=2
2026-07-14T23:04:18Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=241 note=extract_filing_revenue doc_id=142
2026-07-14T23:04:22Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=261 note=extract_filing_revenue doc_id=143
2026-07-14T23:04:27Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=240 note=extract_filing_revenue doc_id=144
2026-07-14T23:04:32Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=270 note=extract_filing_revenue doc_id=150
2026-07-14T23:04:37Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=304 note=extract_filing_revenue doc_id=151
2026-07-14T23:04:42Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=219 note=extract_filing_revenue doc_id=152
2026-07-14T23:04:46Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=273 note=extract_filing_revenue doc_id=153
2026-07-14T23:04:49Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=228 note=extract_filing_revenue doc_id=154
2026-07-14T23:04:53Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=249 note=extract_filing_revenue doc_id=155
2026-07-14T23:04:58Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=278 note=extract_filing_revenue doc_id=157
2026-07-14T23:05:05Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=267 note=extract_filing_revenue doc_id=158
2026-07-14T23:05:10Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=293 note=extract_filing_revenue doc_id=159
2026-07-14T23:05:15Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=329 note=extract_filing_revenue doc_id=160
2026-07-14T23:05:20Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=238 note=extract_filing_revenue doc_id=161
2026-07-14T23:05:25Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=401 note=extract_filing_revenue doc_id=162
2026-07-14T23:05:30Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=290 note=extract_filing_revenue doc_id=163
2026-07-14T23:05:37Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=365 note=extract_filing_revenue doc_id=164
2026-07-14T23:05:41Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=257 note=extract_filing_revenue doc_id=165
2026-07-14T23:05:52Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=164 note=extract_vendor_china n=2
2026-07-15T23:05:40Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=249 note=extract_filing_revenue doc_id=142
2026-07-15T23:05:44Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=294 note=extract_filing_revenue doc_id=143
2026-07-15T23:05:49Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=318 note=extract_filing_revenue doc_id=144
2026-07-15T23:05:53Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=232 note=extract_filing_revenue doc_id=150
2026-07-15T23:05:58Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=266 note=extract_filing_revenue doc_id=151
2026-07-15T23:06:02Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=239 note=extract_filing_revenue doc_id=152
2026-07-15T23:06:08Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=245 note=extract_filing_revenue doc_id=153
2026-07-15T23:06:13Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=287 note=extract_filing_revenue doc_id=154
2026-07-15T23:06:18Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=345 note=extract_filing_revenue doc_id=155
2026-07-15T23:06:23Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=232 note=extract_filing_revenue doc_id=157
2026-07-15T23:06:26Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=212 note=extract_filing_revenue doc_id=158
2026-07-15T23:06:33Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=295 note=extract_filing_revenue doc_id=159
2026-07-15T23:06:38Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=308 note=extract_filing_revenue doc_id=160
2026-07-15T23:06:42Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=258 note=extract_filing_revenue doc_id=161
2026-07-15T23:06:48Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=341 note=extract_filing_revenue doc_id=162
2026-07-15T23:06:53Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=274 note=extract_filing_revenue doc_id=163
2026-07-15T23:06:57Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=245 note=extract_filing_revenue doc_id=164
2026-07-15T23:07:02Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=341 note=extract_filing_revenue doc_id=165
2026-07-15T23:07:15Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=219 note=extract_vendor_china n=2
2026-07-16T23:05:49Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=253 note=extract_filing_revenue doc_id=142
2026-07-16T23:05:53Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=246 note=extract_filing_revenue doc_id=143
2026-07-16T23:05:57Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=238 note=extract_filing_revenue doc_id=144
2026-07-16T23:06:01Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=277 note=extract_filing_revenue doc_id=150
2026-07-16T23:06:06Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=286 note=extract_filing_revenue doc_id=151
2026-07-16T23:06:10Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=210 note=extract_filing_revenue doc_id=152
2026-07-16T23:06:14Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=212 note=extract_filing_revenue doc_id=153
2026-07-16T23:06:17Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=205 note=extract_filing_revenue doc_id=154
2026-07-16T23:06:22Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=189 note=extract_filing_revenue doc_id=155
2026-07-16T23:06:26Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=268 note=extract_filing_revenue doc_id=157
2026-07-16T23:06:31Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=314 note=extract_filing_revenue doc_id=158
2026-07-16T23:06:37Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=317 note=extract_filing_revenue doc_id=159
2026-07-16T23:06:41Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=306 note=extract_filing_revenue doc_id=160
2026-07-16T23:06:45Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=262 note=extract_filing_revenue doc_id=161
2026-07-16T23:06:49Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=275 note=extract_filing_revenue doc_id=162
2026-07-16T23:06:54Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=324 note=extract_filing_revenue doc_id=163
2026-07-16T23:06:58Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=232 note=extract_filing_revenue doc_id=164
2026-07-16T23:07:02Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=253 note=extract_filing_revenue doc_id=165
2026-07-16T23:07:12Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=188 note=extract_vendor_china n=2
2026-07-17T22:58:04Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=223 note=extract_filing_revenue doc_id=142
2026-07-17T22:58:17Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=287 note=extract_filing_revenue doc_id=143
2026-07-17T22:58:22Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=267 note=extract_filing_revenue doc_id=144
2026-07-17T22:58:28Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=218 note=extract_filing_revenue doc_id=150
2026-07-17T22:58:32Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=240 note=extract_filing_revenue doc_id=151
2026-07-17T22:58:37Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=275 note=extract_filing_revenue doc_id=152
2026-07-17T22:58:41Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=258 note=extract_filing_revenue doc_id=153
2026-07-17T22:58:45Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=235 note=extract_filing_revenue doc_id=154
2026-07-17T22:58:50Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=224 note=extract_filing_revenue doc_id=155
2026-07-17T22:58:55Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=288 note=extract_filing_revenue doc_id=157
2026-07-17T22:59:01Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=338 note=extract_filing_revenue doc_id=158
2026-07-17T22:59:05Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=276 note=extract_filing_revenue doc_id=159
2026-07-17T22:59:11Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=339 note=extract_filing_revenue doc_id=160
2026-07-17T22:59:16Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=317 note=extract_filing_revenue doc_id=161
2026-07-17T22:59:24Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=310 note=extract_filing_revenue doc_id=162
2026-07-17T22:59:29Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=295 note=extract_filing_revenue doc_id=163
2026-07-17T22:59:33Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=269 note=extract_filing_revenue doc_id=164
2026-07-17T22:59:37Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=255 note=extract_filing_revenue doc_id=165
2026-07-17T22:59:44Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=187 note=extract_vendor_china n=2
2026-07-18T22:59:10Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=213 note=extract_filing_revenue doc_id=142
2026-07-18T22:59:14Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=219 note=extract_filing_revenue doc_id=143
2026-07-18T22:59:19Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=308 note=extract_filing_revenue doc_id=144
2026-07-18T22:59:23Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=231 note=extract_filing_revenue doc_id=150
2026-07-18T22:59:28Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=362 note=extract_filing_revenue doc_id=151
2026-07-18T22:59:33Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=343 note=extract_filing_revenue doc_id=152
2026-07-18T22:59:38Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=278 note=extract_filing_revenue doc_id=153
2026-07-18T22:59:41Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=245 note=extract_filing_revenue doc_id=154
2026-07-18T22:59:46Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=225 note=extract_filing_revenue doc_id=155
2026-07-18T22:59:50Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=235 note=extract_filing_revenue doc_id=157
2026-07-18T22:59:55Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=323 note=extract_filing_revenue doc_id=158
2026-07-18T23:00:00Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=302 note=extract_filing_revenue doc_id=159
2026-07-18T23:00:05Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=280 note=extract_filing_revenue doc_id=160
2026-07-18T23:00:08Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=167 note=extract_filing_revenue doc_id=161
2026-07-18T23:00:12Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=252 note=extract_filing_revenue doc_id=162
2026-07-18T23:00:18Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=248 note=extract_filing_revenue doc_id=163
2026-07-18T23:00:22Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=247 note=extract_filing_revenue doc_id=164
2026-07-18T23:00:26Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=241 note=extract_filing_revenue doc_id=165
2026-07-18T23:00:33Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=193 note=extract_vendor_china n=2
2026-07-19T23:01:57Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=211 note=extract_filing_revenue doc_id=142
2026-07-19T23:02:02Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=236 note=extract_filing_revenue doc_id=143
2026-07-19T23:02:07Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=314 note=extract_filing_revenue doc_id=144
2026-07-19T23:02:11Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=233 note=extract_filing_revenue doc_id=150
2026-07-19T23:02:15Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=301 note=extract_filing_revenue doc_id=151
2026-07-19T23:02:21Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=275 note=extract_filing_revenue doc_id=152
2026-07-19T23:02:25Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=235 note=extract_filing_revenue doc_id=153
2026-07-19T23:02:30Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=213 note=extract_filing_revenue doc_id=154
2026-07-19T23:02:34Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=225 note=extract_filing_revenue doc_id=155
2026-07-19T23:02:39Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=196 note=extract_filing_revenue doc_id=157
2026-07-19T23:02:44Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=279 note=extract_filing_revenue doc_id=158
2026-07-19T23:02:49Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=280 note=extract_filing_revenue doc_id=159
2026-07-19T23:02:54Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=310 note=extract_filing_revenue doc_id=160
2026-07-19T23:02:59Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=299 note=extract_filing_revenue doc_id=161
2026-07-19T23:03:03Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=312 note=extract_filing_revenue doc_id=162
2026-07-19T23:03:08Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=235 note=extract_filing_revenue doc_id=163
2026-07-19T23:03:15Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=284 note=extract_filing_revenue doc_id=164
2026-07-19T23:03:20Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=272 note=extract_filing_revenue doc_id=165
2026-07-19T23:03:31Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=242 note=extract_vendor_china n=2
2026-07-20T23:09:23Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=274 note=extract_filing_revenue doc_id=142
2026-07-20T23:09:27Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=205 note=extract_filing_revenue doc_id=143
2026-07-20T23:09:33Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=267 note=extract_filing_revenue doc_id=144
2026-07-20T23:09:37Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=264 note=extract_filing_revenue doc_id=150
2026-07-20T23:09:42Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=291 note=extract_filing_revenue doc_id=151
2026-07-20T23:09:46Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=250 note=extract_filing_revenue doc_id=152
2026-07-20T23:09:51Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=269 note=extract_filing_revenue doc_id=153
2026-07-20T23:09:55Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=225 note=extract_filing_revenue doc_id=154
2026-07-20T23:10:00Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=250 note=extract_filing_revenue doc_id=155
2026-07-20T23:10:04Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=250 note=extract_filing_revenue doc_id=157
2026-07-20T23:10:08Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=232 note=extract_filing_revenue doc_id=158
2026-07-20T23:10:13Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=288 note=extract_filing_revenue doc_id=159
2026-07-20T23:10:17Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=300 note=extract_filing_revenue doc_id=160
2026-07-20T23:10:22Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=300 note=extract_filing_revenue doc_id=161
2026-07-20T23:10:27Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=275 note=extract_filing_revenue doc_id=162
2026-07-20T23:10:31Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=256 note=extract_filing_revenue doc_id=163
2026-07-20T23:10:36Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=248 note=extract_filing_revenue doc_id=164
2026-07-20T23:10:40Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=257 note=extract_filing_revenue doc_id=165
2026-07-20T23:10:50Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=228 note=extract_vendor_china n=2
2026-07-21T23:07:15Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=265 note=extract_filing_revenue doc_id=142
2026-07-21T23:07:19Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=200 note=extract_filing_revenue doc_id=143
2026-07-21T23:07:23Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=256 note=extract_filing_revenue doc_id=144
